question_id,answer_date,answer_id,answer_score,is_accepted,question_date,question_score,user_id
12668163,1349071381,12668203,1,False,1349071094,0,22656
12668168,1349071344,12668199,2,True,1349071137,1,496445
12668169,1349071978,12668293,1,False,1349071140,0,1190319
12668169,1349072409,12668347,0,False,1349071140,0,1591827
12668169,1349073310,12668500,0,False,1349071140,0,462963
12668170,1349108020,12677052,1,True,1349071167,0,188096
12668181,1349071475,12668220,1,False,1349071218,1,242520
12668186,1349071397,12668206,0,False,1349071244,1,1290720
12668186,1349071402,12668207,0,False,1349071244,1,243943
12668186,1349071462,12668218,0,False,1349071244,1,1168372
12668186,1349071510,12668226,0,False,1349071244,1,341291
12668186,1349071533,12668233,1,False,1349071244,1,1662019
12668186,1349071595,12668239,4,False,1349071244,1,1291238
12668186,1349071640,12668245,0,False,1349071244,1,824987
12668186,1349071825,12668271,0,False,1349071244,1,1601336
12668191,1349079622,12669695,0,False,1349071293,1,907590
12668192,1349071770,12668264,0,False,1349071295,-1,1533240
12668200,1349071900,12668283,1,True,1349071345,2,545701
12671930,1349147980,12684090,0,False,1349071357,0,625412
12668208,1349077119,12669173,1,True,1349071401,1,57428
12668215,1349071730,12668260,0,False,1349071437,0,1532551
12668215,1349071937,12668287,2,True,1349071437,0,1453216
12668215,1349072060,12668305,1,False,1349071437,0,1710229
12668216,1349071571,12668236,1,True,1349071438,2,1660298
12668216,1349071645,12668246,0,False,1349071438,2,570767
12668216,1349071670,12668248,1,False,1349071438,2,243943
12668216,1349071699,12668254,0,False,1349071438,2,1599479
12668225,1349216193,12699202,0,True,1349071497,1,1210329
12668227,1349072184,12668320,0,False,1349071511,0,1679187
12668227,1349075053,12668814,0,False,1349071511,0,1428679
12668229,1349084706,12670871,1,False,1349071520,0,1149024
12668231,1349073434,12668519,6,True,1349071529,2,359035
12668234,1349072055,12668304,0,False,1349071549,1,1268570
12668238,1349073105,12668461,0,False,1349071592,0,20862
12668238,1349075137,12668830,0,True,1349071592,0,284947
12668251,1349072496,12668359,0,False,1349071689,0,946254
12668251,1349092807,12672843,0,False,1349071689,0,1436658
12668252,1349088085,12671726,0,False,1349071690,1,521799
12668255,1349086557,12671386,1,True,1349071709,0,440531
12668263,1349074848,12668779,-1,False,1349071734,2,1065197
12668263,1349091588,12672558,4,True,1349071734,2,157882
12668269,1349071960,12668291,1,False,1349071801,-1,452307
12668269,1349072331,12668340,0,False,1349071801,-1,134713
12668269,1349073275,12668497,0,False,1349071801,-1,441860
12668269,1349074208,12668650,0,False,1349071801,-1,70942
12668272,1349072203,12668323,0,False,1349071824,0,1613243
12668272,1349072572,12668378,0,False,1349071824,0,1433228
12668274,1349076466,12669061,1,False,1349071829,0,233679
12668275,1349072526,12668366,0,False,1349071837,-3,645956
12668277,1349072308,12668339,2,False,1349071860,0,14860
12668277,1349072513,12668362,0,True,1349071860,0,1664657
12668277,1349072590,12668383,0,False,1349071860,0,61479
12668277,1349073877,12668594,0,False,1349071860,0,1679863
12668278,1349073192,12668477,1,True,1349071867,1,6309
12668281,1350232710,12884280,0,False,1349071897,5,403536
12668281,1350376165,12910500,1,False,1349071897,5,1719375
12668281,1350911146,13012130,0,False,1349071897,5,1719375
12668284,1350466977,12931457,0,False,1349071926,1,155626
12668284,1350476208,12934141,0,True,1349071926,1,328558
12668289,1349074728,12668764,1,True,1349071955,0,1081110
12668294,1349084657,12670862,0,False,1349072008,0,1383120
12668294,1365446932,15886649,0,False,1349072008,0,1637033
12668295,1349072286,12668334,0,False,1349072018,0,159270
12668300,1349072156,12668314,2,True,1349072035,-2,144424
12668301,1355333706,13845410,0,False,1349072036,1,727857
12668310,1354621681,13702207,0,False,1349072127,1,1026740
12668312,1349072517,12668364,1,True,1349072144,0,561269
12668312,1349072934,12668425,0,False,1349072144,0,204701
12668313,1349072528,12668367,0,False,1349072154,2,1700242
12668313,1349073622,12668555,1,False,1349072154,2,1662801
12668319,1349072534,12668369,1,False,1349072183,1,505088
12668325,1349145471,12683831,0,False,1349072219,-1,1710954
12668328,1349073791,12668579,3,False,1349072229,1,851273
12668332,1349072867,12668416,1,True,1349072273,0,812912
12668332,1349073104,12668460,1,False,1349072273,0,771663
12668335,1349072634,12668386,2,False,1349072286,1,1160106
12668335,1349072653,12668392,1,True,1349072286,1,1710945
12668335,1349073134,12668466,1,False,1349072286,1,885036
12668337,1349073833,12668587,0,True,1349072297,0,1084437
12668338,1349074669,12668754,1,True,1349072302,0,1697875
12668342,1349076408,12669053,0,False,1349072378,0,1707086
12668342,1349076713,12669095,0,False,1349072378,0,538930
12668343,1349072684,12668395,1,True,1349072394,2,573261
12668343,1349072770,12668402,1,False,1349072394,2,1453216
12668344,1349072932,12668423,0,False,1349072396,-4,1070247
12668344,1349074791,12668771,0,True,1349072396,-4,1646540
12668348,1349072936,12668427,1,True,1349072409,2,20862
12668348,1349072976,12668436,0,False,1349072409,2,45691
12668349,1349074708,12668760,1,False,1349072410,2,1630984
12668349,1349076850,12669122,0,False,1349072410,2,1562755
12668350,1349073829,12668586,2,True,1349072419,1,464744
12668354,1349292190,12715378,0,True,1349072451,1,1292663
12668373,1349107421,12676893,0,False,1349072542,0,54035
12668372,1349072621,12668385,2,True,1349072542,0,263525
12668374,1349074066,12668629,5,False,1349072550,1,10397
12668379,1349106413,12676604,0,False,1349072576,0,722112
12668379,1349173156,12688504,0,False,1349072576,0,1608587
12668381,1349074617,12668742,1,False,1349072583,1,795554
12668381,1349078475,12669463,0,True,1349072583,1,1443981
12668382,1349077705,12669282,1,True,1349072587,0,705773
12668382,1349081443,12670082,1,False,1349072587,0,956838
12668384,1349074339,12668683,0,True,1349072589,0,462963
12668387,1349201260,12695784,1,False,1349072635,0,422080
12668388,1349072833,12668411,2,False,1349072640,2,209513
12668388,1349072887,12668420,0,False,1349072640,2,851273
12668388,1349072933,12668424,0,False,1349072640,2,243943
12668388,1349072936,12668426,0,False,1349072640,2,1380776
12668388,1349072937,12668428,0,False,1349072640,2,1664657
12668388,1349072961,12668431,1,True,1349072640,2,1660298
12668388,1349073010,12668440,0,False,1349072640,2,824987
12668389,1349076067,12668993,1,True,1349072645,1,640205
12668391,1349073312,12668501,2,True,1349072652,2,783681
12668391,1349076626,12669084,1,False,1349072652,2,1634798
12668391,1349078456,12669457,0,False,1349072652,2,259769
12668393,1349072960,12668430,7,True,1349072670,0,1145666
12668393,1349073121,12668464,1,False,1349072670,0,961526
12668398,1349098852,12674473,0,True,1349072699,1,15710
12668400,1349085429,12671085,1,False,1349072731,0,17833
12668401,1349073061,12668449,1,True,1349072739,0,1080954
12668404,1349073245,12668490,0,False,1349072793,1,1710784
12668404,1349073919,12668602,3,True,1349072793,1,1682339
12668406,1349073159,12668473,0,False,1349072803,0,629083
12668408,1349073102,12668459,0,False,1349072804,1,1433228
12668408,1349073409,12668513,1,False,1349072804,1,1709104
12668410,1349078961,12669555,1,True,1349072832,0,28169
12668418,1349073116,12668462,0,False,1349072881,0,387058
12668418,1349075253,12668852,0,False,1349072881,0,18797
12668418,1349152684,12684612,0,False,1349072881,0,48692
12668421,1349073124,12668465,-1,True,1349072891,0,434893
12668421,1349073238,12668488,1,False,1349072891,0,491243
12668421,1349073340,12668508,0,False,1349072891,0,1453216
12668421,1349073424,12668517,0,False,1349072891,0,713141
12668421,1349075395,12668872,0,False,1349072891,0,1678455
12668422,1349073200,12668481,2,True,1349072916,1,264802
12668434,1349078013,12669353,0,False,1349072971,0,1607617
12668441,1349083631,12670613,0,False,1349073011,0,349014
12668450,1349073149,12668471,2,False,1349073064,0,236671
12668450,1349073742,12668568,0,False,1349073064,0,1097285
12668450,1349074022,12668620,0,False,1349073064,0,1324541
12668452,1349121490,12680146,0,False,1349073070,-2,1179880
12668451,1349073170,12668475,4,True,1349073071,0,263525
12668451,1349073326,12668507,1,False,1349073071,0,570767
12668453,1349082954,12670468,0,True,1349073078,0,713141
12668454,1349073837,12668590,2,False,1349073080,0,1434089
12668454,1349074017,12668618,2,True,1349073080,0,139985
12668455,1349073508,12668536,1,False,1349073082,-2,734181
12668468,1349073684,12668562,2,False,1349073142,2,144424
12668468,1349073696,12668563,0,True,1349073142,2,722783
12668469,1349073243,12668489,0,True,1349073145,0,1070291
12668472,1349075335,12668865,1,True,1349073150,0,1688188
12668474,1349073604,12668549,1,True,1349073161,0,1494993
12668474,1349074350,12668686,0,False,1349073161,0,1682041
12668474,1349075107,12668823,1,False,1349073161,0,1658526
12668474,1349075218,12668844,0,False,1349073161,0,1710229
12668478,1349393729,12737509,0,False,1349073193,1,1718199
12668479,1349073323,12668505,2,True,1349073196,1,108561
12668482,1349078462,12669460,3,True,1349073200,1,1307592
12668484,1349075541,12668906,1,False,1349073207,1,546861
12668484,1349079026,12669566,1,True,1349073207,1,813602
12668495,1349073588,12668548,0,False,1349073262,0,236671
12668495,1349074565,12668730,0,False,1349073262,0,741747
12668495,1349075064,12668817,1,True,1349073262,0,638344
12668496,1349073833,12668588,1,True,1349073264,0,978189
12668502,1349073494,12668534,1,False,1349073312,0,1157740
12668502,1349145125,12683802,0,False,1349073312,0,1691
12668504,1349073777,12668574,1,True,1349073320,1,872395
12668504,1349073805,12668581,0,False,1349073320,1,1667969
12668504,1349073968,12668609,0,False,1349073320,1,859558
12668509,1349073815,12668583,1,True,1349073343,2,359307
12668512,1349073568,12668544,2,True,1349073401,1,730566
12668512,1349073574,12668546,0,False,1349073401,1,1707086
12668512,1349073735,12668567,0,False,1349073401,1,1471389
12668512,1349074643,12668748,0,False,1349073401,1,1682041
12668512,1349075758,12668936,0,False,1349073401,1,1710229
12668516,1349074169,12668639,1,True,1349073415,2,1710229
12668516,1349074557,12668726,0,False,1349073415,2,1395178
12668518,1349073746,12668569,1,True,1349073427,0,63733
12668518,1349154295,12684813,1,False,1349073427,0,1530402
12668521,1349118183,12679381,0,True,1349073441,0,672756
12668525,1349074691,12668757,1,False,1349073457,0,204701
12668527,1349084574,12670831,1,False,1349073461,2,559026
12668528,1349073609,12668552,9,True,1349073461,3,1453216
12668528,1349073647,12668559,2,False,1349073461,3,491243
12668541,1349675047,12775927,0,True,1349073550,0,1587011
12668543,1349073720,12668565,0,False,1349073560,0,529189
12668543,1349073729,12668566,0,False,1349073560,0,1433228
12668543,1349076295,12669027,0,True,1349073560,0,1528699
12668545,1349081533,12670111,1,False,1349073571,3,664177
12668551,1349075004,12668810,0,True,1349073605,2,1516728
12668553,1349075265,12668853,1,False,1349073614,0,417516
12668558,1349082285,12670303,1,False,1349073630,0,569662
12668564,1349086112,12671283,1,True,1349073711,1,1584772
12668571,1349950440,12837230,0,False,1349073756,0,1544494
12668573,1349095388,12673501,2,False,1349073771,0,936643
12668576,1349074050,12668626,0,False,1349073788,0,1071302
12668576,1349074337,12668682,0,False,1349073788,0,1453216
12668577,1349074486,12668716,1,True,1349073789,0,1268570
12668582,1349118483,12679441,2,False,1349073811,5,1684247
12668582,1349306409,12718244,2,False,1349073811,5,1577599
12668589,1349074316,12668678,0,False,1349073835,1,1682339
12668589,1349074360,12668688,1,False,1349073835,1,1542290
12668589,1349074541,12668724,0,False,1349073835,1,1380388
12668589,1349074829,12668774,0,False,1349073835,1,1650803
12668593,1349074443,12668708,1,True,1349073853,-2,664177
12668597,1349074226,12668655,1,False,1349073892,-1,1132117
12668598,1349074222,12668652,7,True,1349073893,4,1463922
12668598,1349100414,12674877,1,False,1349073893,4,981773
12668603,1349074095,12668634,0,True,1349073928,0,204701
12668603,1349074412,12668702,-1,False,1349073928,0,1699325
12668604,1349093062,12672898,0,False,1349073934,0,235161
12668611,1349074226,12668656,2,False,1349073978,-1,1661067
12668611,1349074396,12668699,1,False,1349073978,-1,614807
12668612,1349074254,12668663,1,True,1349073978,0,741542
12668612,1349074490,12668717,0,False,1349073978,0,981914
12668613,1349075019,12668812,1,True,1349073981,2,641067
12668615,1349110346,12677611,2,True,1349073990,5,1712020
12668616,1349182712,12690727,1,True,1349074005,5,1185262
12668619,1349074275,12668666,1,True,1349074017,0,966590
12668624,1349074390,12668697,3,True,1349074039,0,812912
12668628,1349081486,12670098,1,False,1349074063,1,450758
12668628,1349088957,12671933,2,True,1349074063,1,422797
12668630,1349074390,12668698,1,False,1349074068,5,15498
12668630,1349074479,12668712,1,True,1349074068,5,573261
12668630,1349174079,12688743,1,False,1349074068,5,256431
12668631,1349074247,12668660,1,False,1349074076,0,1175881
12668633,1349074203,12668647,0,True,1349074086,-3,204701
12668633,1349074227,12668657,0,False,1349074086,-3,1515540
12668633,1349074272,12668665,0,False,1349074086,-3,903907
12668633,1349074279,12668667,0,False,1349074086,-3,464744
12668637,1349077075,12669165,0,False,1349074144,0,683986
12668637,1349078027,12669358,0,False,1349074144,0,935944
12668644,1349078679,12669503,2,True,1349074189,4,529189
12668644,1349089423,12672042,2,False,1349074189,4,327083
12668649,1349074620,12668744,1,True,1349074205,0,60761
12668662,1349153224,12684679,0,False,1349074250,0,1972218
12668664,1349074377,12668692,1,True,1349074260,0,204701
12668664,1349074529,12668723,0,False,1349074260,0,1267140
12668668,1349074846,12668777,1,True,1349074281,0,1707086
12668668,1349077008,12669153,0,False,1349074281,0,1425711
12668670,1349077637,12669272,2,True,1349074288,1,815787
12668671,1349078299,12669424,0,False,1349074288,0,1708523
12668675,1349075836,12668947,0,False,1349074302,0,891499
12668680,1349075856,12668952,2,True,1349074331,1,1463491
12668680,1349152080,12684540,1,False,1349074331,1,1599619
12668681,1349075206,12668840,9,True,1349074335,7,6309
12668681,1349077791,12669301,1,False,1349074335,7,1065241
12668685,1349075469,12668886,1,False,1349074347,0,976391
12668685,1349082094,12670258,2,False,1349074347,0,29290
12668687,1349074575,12668733,3,True,1349074357,2,941272
12668687,1349074597,12668738,0,False,1349074357,2,670396
12668687,1349074868,12668788,2,False,1349074357,2,645956
12668691,1349097210,12674013,1,True,1349074377,1,278435
12668693,1349074524,12668722,1,True,1349074378,1,462963
12668701,1349074575,12668732,3,True,1349074405,2,722783
12668701,1349074863,12668786,2,False,1349074405,2,330315
12668704,1349086110,12671282,2,True,1349074414,0,902161
12668705,1349081904,12670206,1,False,1349074416,0,898571
12668710,1349086470,12671365,5,True,1349074466,0,165918
12668711,1349076717,12669096,2,True,1349074476,4,6309
12668713,1349085869,12671217,0,False,1349074483,1,478076
12668715,1349080371,12669866,0,False,1349074484,1,365225
12668718,1349162158,12685953,0,False,1349074501,0,1242093
12668721,1349076048,12668990,0,False,1349074511,0,1378956
12668721,1349086479,12671367,0,True,1349074511,0,1061787
12668729,1349074853,12668782,1,False,1349074561,0,204701
12668729,1349074872,12668789,0,False,1349074561,0,1679187
12668736,1349074886,12668790,0,False,1349074588,0,457444
12668740,1349076266,12669023,0,False,1349074603,0,1513814
12668743,1349074775,12668770,3,True,1349074617,2,1451184
12668743,1349078130,12669378,1,False,1349074617,2,1676919
12668743,1349078724,12669512,1,False,1349074617,2,1552386
12668752,1349075911,12668964,1,True,1349074661,0,462963
12668756,1349240869,12702215,0,True,1349074680,0,1534183
12668759,1349132793,12682352,2,True,1349074704,2,1582415
12668763,1349075352,12668868,1,True,1349074719,1,1348324
12668765,1349075497,12668898,1,True,1349074738,2,1620121
12668765,1349092450,12672756,0,False,1349074738,2,1559191
12668766,1349075173,12668834,1,False,1349074745,0,1195449
12668766,1349075553,12668908,3,True,1349074745,0,1554020
12668766,1349077094,12669170,4,False,1349074745,0,649665
12668768,1349080092,12669792,2,False,1349074758,0,605134
12668769,1349075832,12668946,0,False,1349074773,2,941272
12668769,1349076032,12668984,1,False,1349074773,2,771387
12668769,1349076284,12669025,2,False,1349074773,2,6782
12668772,1349099666,12674671,0,True,1349074804,0,831738
12668772,1349114207,12678437,1,False,1349074804,0,575872
12668772,1349902834,12828250,1,False,1349074804,0,1736208
12668776,1349075103,12668822,0,False,1349074843,-1,1617954
12668776,1349075117,12668824,0,False,1349074843,-1,204701
12668776,1349075125,12668826,0,False,1349074843,-1,1380388
12668776,1349076947,12669139,0,False,1349074843,-1,1471389
12668785,1349075403,12668873,1,False,1349074862,4,722783
12668785,1349075465,12668884,2,False,1349074862,4,44853
12668785,1349075540,12668905,4,False,1349074862,4,15498
12668785,1349075863,12668956,2,False,1349074862,4,569436
12668797,1351515589,13122176,0,False,1349074923,0,657057
12668805,1349075972,12668973,0,False,1349074976,0,240078
12668805,1349076113,12669001,0,False,1349074976,0,1676919
12668805,1349077161,12669184,0,True,1349074976,0,122005
12668807,1358969014,14487685,0,True,1349074982,1,1580492
12668808,1349075842,12668949,1,True,1349074984,-2,1187415
12668815,1349075743,12668934,1,False,1349075053,2,6330
12668815,1349082680,12670389,4,True,1349075053,2,1692151
12668819,1364459700,15677261,0,False,1349075070,2,1439164
12668821,1349075418,12668875,0,False,1349075090,-1,1027919
12668821,1349078908,12669547,0,False,1349075090,-1,506855
12668827,1349075858,12668954,0,False,1349075126,0,1697903
12668835,1349176495,12689258,0,True,1349075174,-1,1516690
12668836,1349258478,12706152,0,False,1349075180,0,87861
12668838,1352515522,13318739,2,False,1349075201,1,1813858
12668839,1355485177,13877990,2,True,1349075201,0,1603313
12668841,1349075849,12668950,0,False,1349075205,1,1661067
12668841,1349076135,12669007,0,False,1349075205,1,1160045
12668841,1349080908,12669969,1,True,1349075205,1,683735
12668854,1349075795,12668943,3,True,1349075276,2,1133011
12668854,1349076331,12669035,3,False,1349075276,2,221951
12668854,1349077804,12669302,3,False,1349075276,2,592139
12668855,1349218281,12699572,1,False,1349075279,0,834424
12668857,1349075866,12668957,1,False,1349075303,-2,23574
12668857,1349078295,12669421,0,False,1349075303,-2,1688188
12668858,1349075676,12668926,0,False,1349075307,0,1707086
12668858,1349076301,12669030,0,False,1349075307,0,1651337
12668858,1349076521,12669072,0,False,1349075307,0,1697651
12668861,1349076789,12669108,3,False,1349075314,1,931220
12668861,1349082130,12670269,3,True,1349075314,1,1678159
12668864,1359105307,14518662,2,False,1349075329,0,2010375
12668869,1349075771,12668940,0,False,1349075353,2,1338292
12668869,1349149259,12684217,0,False,1349075353,2,1696509
12668870,1349335893,12722301,1,True,1349075358,0,1324134
12668871,1349075922,12668965,2,False,1349075360,1,824987
12668871,1349076178,12669013,1,True,1349075360,1,1380061
12668871,1349076210,12669017,0,False,1349075360,1,395659
12668874,1349076464,12669060,2,False,1349075409,2,296526
12668874,1349085969,12671243,3,False,1349075409,2,73070
12668877,1349077317,12669212,0,True,1349075426,0,115145
12668879,1349076312,12669033,2,False,1349075435,2,204701
12668880,1349075959,12668968,1,False,1349075437,-3,66945
12668880,1349075961,12668969,0,False,1349075437,-3,785065
12668880,1349075972,12668972,2,False,1349075437,-3,284947
12668881,1349773029,12796308,0,True,1349075439,0,944042
12668882,1354298145,13650538,0,True,1349075444,3,1006948
12668883,1349078527,12669468,0,False,1349075460,1,227140
12668883,1349078544,12669471,0,False,1349075460,1,11621
12668883,1349079773,12669720,7,False,1349075460,1,164835
12668883,1349079844,12669737,0,False,1349075460,1,134713
12668883,1349084715,12670875,3,True,1349075460,1,751863
12668885,1349075631,12668915,0,False,1349075465,0,367456
12668885,1349075785,12668941,0,False,1349075465,0,1077209
12668892,1349086093,12671275,0,False,1349075480,1,1517171
12668893,1349082691,12670394,0,True,1349075482,0,195727
12668895,1349078016,12669355,0,False,1349075490,0,1036390
12668895,1349086567,12671390,0,False,1349075490,0,862175
12668895,1353304694,13448445,0,True,1349075490,0,1595439
12668896,1349075842,12668948,0,False,1349075491,0,1629755
12668900,1349075679,12668927,2,True,1349075507,0,718764
12668902,1349076296,12669028,1,False,1349075520,-2,934357
12668902,1349077424,12669232,0,True,1349075520,-2,1315182
12668912,1349076032,12668985,3,False,1349075599,0,572644
12668912,1349076050,12668991,0,True,1349075599,0,238902
12668912,1349076120,12669003,1,False,1349075599,0,121309
12668911,1349076279,12669024,0,False,1349075599,2,1300235
12668913,1349077356,12669219,1,False,1349075603,-1,69083
12668913,1349077500,12669248,1,False,1349075603,-1,626273
12668914,1349076043,12668989,2,True,1349075603,2,555946
12668923,1349075976,12668974,1,True,1349075664,-2,1707086
12668922,1349102786,12675559,0,True,1349075664,0,1448704
12668922,1349965100,12841702,1,False,1349075664,0,789076
12668924,1349078354,12669433,3,True,1349075667,0,1350869
12668928,1349077215,12669191,1,False,1349075690,1,29096
12668928,1349080711,12669928,3,True,1349075690,1,1145417
12668929,1349091746,12672593,0,False,1349075690,0,401446
12668929,1349101153,12675093,0,False,1349075690,0,1617149
12668929,1350308630,12896926,1,False,1349075690,0,1747293
12668930,1349076029,12668982,2,False,1349075695,2,1175881
12668930,1349081937,12670215,3,False,1349075695,2,867944
12668930,1349495662,12756583,2,False,1349075695,2,181310
12668930,1349847349,12812581,3,True,1349075695,2,641934
12668932,1349078738,12669516,2,True,1349075717,0,391452
12668942,1349077150,12669182,-1,False,1349075792,1,1035521
12668962,1349076390,12669047,0,False,1349075891,1,1629755
12668963,1349083591,12670602,1,True,1349075899,1,655221
12668963,1349096138,12673711,1,False,1349075899,1,1633251
12668963,1364237767,15622569,0,False,1349075899,1,597371
12675062,1349101314,12675132,1,True,1349075918,0,679081
12668967,1349076727,12669098,0,False,1349075938,-4,940158
12668967,1349077892,12669326,1,False,1349075938,-4,1476544
12668970,1349079817,12669730,1,False,1349075961,0,1350762
12668977,1349084909,12670934,1,False,1349075993,2,1579182
12668977,1349189415,12692681,0,True,1349075993,2,1677227
12668978,1349078284,12669419,1,False,1349075999,1,60761
12668978,1349082333,12670317,1,False,1349075999,1,1121028
12668978,1349082945,12670461,0,False,1349075999,1,859558
12668992,1349080014,12669771,2,False,1349076057,1,799916
12668992,1349100957,12675031,2,True,1349076057,1,44309
12668995,1349260199,12706613,0,True,1349076082,0,504031
12669000,1352716141,13342062,2,False,1349076108,1,1573807
12669004,1349077473,12669243,0,False,1349076123,1,1606286
12669010,1349076513,12669071,1,False,1349076152,0,1321873
12669012,1349082699,12670397,0,False,1349076164,0,1252228
12669019,1349555143,12763552,1,False,1349076244,3,48078
12669029,1349077346,12669215,0,False,1349076299,0,796414
12669031,1349082316,12670311,1,True,1349076302,0,655221
12669034,1349166476,12686864,0,True,1349076318,0,154726
12669036,1349076853,12669125,1,True,1349076338,0,60761
12669040,1349166607,12686890,1,True,1349076352,0,1429285
12669041,1349077238,12669198,0,False,1349076353,0,931277
12669041,1349080465,12669878,1,True,1349076353,0,61404
12669041,1349098706,12674435,1,False,1349076353,0,1584643
12669042,1349076507,12669069,0,False,1349076364,2,848164
12669042,1349076773,12669106,0,False,1349076364,2,941272
12669042,1349076839,12669118,0,False,1349076364,2,427856
12669042,1349094796,12673346,0,False,1349076364,2,36305
12669044,1349078193,12669393,2,False,1349076373,1,458741
12669045,1349077603,12669264,0,False,1349076374,0,960526
12669052,1349076826,12669114,6,True,1349076407,1,184212
12669057,1349076761,12669103,1,False,1349076426,0,284240
12669057,1349077169,12669185,0,False,1349076426,0,1696961
12669057,1349077373,12669224,1,False,1349076426,0,1708523
12669057,1349080189,12669823,0,True,1349076426,0,1073064
12669062,1349076853,12669124,1,True,1349076465,0,1369222
12669062,1349076954,12669142,0,False,1349076465,0,1589880
12669063,1349082944,12670459,0,True,1349076476,1,2548
12669068,1349076786,12669107,0,False,1349076499,0,1627086
12669068,1349080019,12669773,0,False,1349076499,0,3695
12669073,1349078135,12669381,1,False,1349076543,0,649665
12669073,1349078483,12669464,0,False,1349076543,0,1612928
12669073,1349079191,12669602,1,True,1349076543,0,499359
12669073,1349087664,12671612,0,False,1349076543,0,1463922
12669074,1349076995,12669149,7,True,1349076559,0,1110760
12669075,1349076966,12669143,0,True,1349076570,0,204701
12669076,1349081741,12670170,3,True,1349076573,1,474189
12669077,1349080282,12669847,0,True,1349076581,0,851273
12669082,1349595685,12767018,1,False,1349076605,1,85597
12669091,1349076927,12669137,1,True,1349076669,1,739577
12669092,1349076833,12669116,3,False,1349076675,1,95382
12669092,1349077022,12669157,0,False,1349076675,1,13000
12669092,1349159066,12685427,0,False,1349076675,1,145844
